file_name,seq_name,len,A,A_rel_freq,T,T_rel_freq,C,G_rel_freq,G,G_rel_freq,N,N_rel_freq,P,P_rel_freq
cob.fasta,SRR1801598_REF_Exon_cob,1163,271,23.301806,403,34.651763,242,20.808255,247,21.238177,0,0.000000,0,0.000000
cob.fasta,SRR191818_REF_Exon_cob,1163,271,23.301806,403,34.651763,242,20.808255,247,21.238177,0,0.000000,0,0.000000
cob.fasta,SRR2083764_REF_Exon_cob,1163,271,23.301806,408,35.081685,238,20.464316,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR2159431_REF_Exon_cob,1163,271,23.301806,408,35.081685,236,20.292347,242,20.808255,6,0.515907,0,0.000000
cob.fasta,SRR2162759_REF_Exon_cob,1163,272,23.387790,408,35.081685,238,20.464316,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR2162764_REF_Exon_cob,1163,271,23.301806,406,34.909716,241,20.722270,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR2162783_REF_Exon_cob,1163,267,22.957868,396,34.049871,236,20.292347,238,20.464316,26,2.235598,0,0.000000
cob.fasta,SRR2162784_REF_Exon_cob,1163,271,23.301806,411,35.339639,236,20.292347,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR2162794_REF_Exon_cob,1143,106,9.273841,191,16.710411,88,7.699038,110,9.623797,648,56.692913,0,0.000000
cob.fasta,SRR2162855_REF_Exon_cob,1163,272,23.387790,409,35.167670,237,20.378332,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR2163016_REF_Exon_cob,1163,268,23.043852,400,34.393809,238,20.464316,243,20.894239,14,1.203783,0,0.000000
cob.fasta,SRR2163017_REF_Exon_cob,1163,273,23.473775,407,34.995701,239,20.550301,244,20.980224,0,0.000000,0,0.000000
cob.fasta,SRR2163018_REF_Exon_cob,1163,272,23.387790,408,35.081685,238,20.464316,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR2163019_REF_Exon_cob,1163,253,21.754084,382,32.846088,221,19.002580,231,19.862425,76,6.534824,0,0.000000
cob.fasta,SRR2163029_REF_Exon_cob,1163,215,18.486672,351,30.180567,192,16.509028,199,17.110920,206,17.712812,0,0.000000
cob.fasta,SRR2163117_REF_Exon_cob,1163,272,23.387790,408,35.081685,238,20.464316,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR2163119_REF_Exon_cob,1163,273,23.473775,408,35.081685,238,20.464316,244,20.980224,0,0.000000,0,0.000000
cob.fasta,SRR2163123_REF_Exon_cob,1163,273,23.473775,408,35.081685,238,20.464316,244,20.980224,0,0.000000,0,0.000000
cob.fasta,SRR2163175_REF_Exon_cob,1163,80,6.878762,121,10.404127,84,7.222700,66,5.674979,812,69.819433,0,0.000000
cob.fasta,SRR2163183_REF_Exon_cob,1163,272,23.387790,408,35.081685,238,20.464316,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR2163211_REF_Exon_cob,1163,273,23.473775,409,35.167670,238,20.464316,243,20.894239,0,0.000000,0,0.000000
cob.fasta,SRR2163229_REF_Exon_cob,1163,199,17.110920,292,25.107481,158,13.585555,183,15.735168,331,28.460877,0,0.000000
cob.fasta,SRR2163231_REF_Exon_cob,1163,158,13.585555,224,19.260533,137,11.779880,142,12.209802,502,43.164230,0,0.000000
cob.fasta,SRR2163284_REF_Exon_cob,1163,129,11.092003,201,17.282889,120,10.318143,110,9.458298,603,51.848667,0,0.000000
cob.fasta,SRR2163288_REF_Exon_cob,1163,271,23.301806,406,34.909716,240,20.636285,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR2163427_REF_Exon_cob,1163,245,21.066208,373,32.072227,209,17.970765,220,18.916595,116,9.974205,0,0.000000
cob.fasta,SRR2163428_REF_Exon_cob,1163,271,23.301806,407,34.995701,239,20.550301,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR2163429_REF_Exon_cob,1163,271,23.301806,407,34.995701,239,20.550301,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR2163430_REF_Exon_cob,1163,171,14.703353,242,20.808255,153,13.155632,158,13.585555,433,37.231298,6,0.515907
cob.fasta,SRR2163431_REF_Exon_cob,1163,168,14.445400,283,24.333620,158,13.585555,156,13.413586,398,34.221840,0,0.000000
cob.fasta,SRR2163432_REF_Exon_cob,1163,271,23.301806,411,35.339639,236,20.292347,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR2163447_REF_Exon_cob,1132,41,3.621908,79,6.978799,49,4.328622,36,3.180212,927,81.890459,0,0.000000
cob.fasta,SRR2163452_REF_Exon_cob,1163,208,17.884781,312,26.827171,167,14.359415,182,15.649183,294,25.279450,0,0.000000
cob.fasta,SRR2163547_REF_Exon_cob,1151,48,4.170287,69,5.994787,44,3.822763,49,4.257168,937,81.407472,4,0.347524
cob.fasta,SRR2163548_REF_Exon_cob,1163,272,23.387790,407,34.995701,239,20.550301,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR2163549_REF_Exon_cob,1163,118,10.146174,182,15.649183,109,9.372313,109,9.372313,645,55.460017,0,0.000000
cob.fasta,SRR2163550_REF_Exon_cob,1163,261,22.441960,402,34.565778,234,20.120378,241,20.722270,25,2.149613,0,0.000000
cob.fasta,SRR2163557_REF_Exon_cob,1163,269,23.129837,409,35.167670,235,20.206363,246,21.152193,4,0.343938,0,0.000000
cob.fasta,SRR2163559_REF_Exon_cob,1163,267,22.957868,406,34.909716,235,20.206363,243,20.894239,12,1.031814,0,0.000000
cob.fasta,SRR2163560_REF_Exon_cob,1163,270,23.215821,408,35.081685,237,20.378332,244,20.980224,4,0.343938,0,0.000000
cob.fasta,SRR2163561_REF_Exon_cob,1163,272,23.387790,408,35.081685,237,20.378332,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR2163562_REF_Exon_cob,1163,271,23.301806,408,35.081685,238,20.464316,245,21.066208,1,0.085985,0,0.000000
cob.fasta,SRR2163563_REF_Exon_cob,1163,174,14.961307,259,22.269991,159,13.671539,144,12.381771,427,36.715391,0,0.000000
cob.fasta,SRR2163565_REF_Exon_cob,1163,273,23.473775,407,34.995701,239,20.550301,244,20.980224,0,0.000000,0,0.000000
cob.fasta,SRR2163566_REF_Exon_cob,1163,272,23.387790,406,34.909716,239,20.550301,243,20.894239,3,0.257954,0,0.000000
cob.fasta,SRR2163567_REF_Exon_cob,1160,172,14.827586,269,23.189655,154,13.275862,155,13.362069,410,35.344828,0,0.000000
cob.fasta,SRR2163568_REF_Exon_cob,1163,272,23.387790,404,34.737747,241,20.722270,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR2163569_REF_Exon_cob,1163,264,22.699914,401,34.479794,238,20.464316,244,20.980224,16,1.375752,0,0.000000
cob.fasta,SRR2170947_REF_Exon_cob,1163,272,23.387790,407,34.995701,238,20.464316,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR2895313_REF_Exon_cob,1163,271,23.301806,408,35.081685,238,20.464316,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR3098366_REF_Exon_cob,1163,272,23.387790,407,34.995701,238,20.464316,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR350709_REF_Exon_cob,1163,237,20.378332,348,29.922614,210,18.056750,215,18.486672,153,13.155632,0,0.000000
cob.fasta,SRR396849_REF_Exon_cob,1163,273,23.473775,407,34.995701,238,20.464316,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR424217_REF_Exon_cob,1163,272,23.387790,408,35.081685,237,20.378332,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR427175_REF_Exon_cob,1163,272,23.387790,407,34.995701,238,20.464316,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR445609_REF_Exon_cob,828,61,7.367150,118,14.251208,73,8.816425,69,8.333333,507,61.231884,0,0.000000
cob.fasta,SRR447755_REF_Exon_cob,1163,271,23.301806,408,35.081685,238,20.464316,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR447807_REF_Exon_cob,1163,271,23.301806,409,35.167670,238,20.464316,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR447825_REF_Exon_cob,1163,258,22.184007,403,34.651763,234,20.120378,240,20.636285,28,2.407567,0,0.000000
cob.fasta,SRR447927_REF_Exon_cob,1163,271,23.301806,408,35.081685,238,20.464316,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR447933_REF_Exon_cob,1163,271,23.301806,408,35.081685,238,20.464316,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR447934_REF_Exon_cob,1163,271,23.301806,408,35.081685,238,20.464316,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR447968_REF_Exon_cob,1163,255,21.926053,393,33.791917,229,19.690456,234,20.120378,52,4.471195,0,0.000000
cob.fasta,SRR448019_REF_Exon_cob,1163,185,15.907137,291,25.021496,163,14.015477,182,15.649183,342,29.406707,0,0.000000
cob.fasta,SRR448667_REF_Exon_cob,1163,268,23.043852,408,35.081685,236,20.292347,244,20.980224,7,0.601892,0,0.000000
cob.fasta,SRR448925_REF_Exon_cob,1016,89,8.759843,158,15.551181,88,8.661417,85,8.366142,596,58.661417,0,0.000000
cob.fasta,SRR486071_REF_Exon_cob,1163,271,23.301806,409,35.167670,237,20.378332,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR486146_REF_Exon_cob,1163,273,23.473775,407,34.995701,238,20.464316,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR491411_REF_Exon_cob,1163,271,23.301806,404,34.737747,241,20.722270,247,21.238177,0,0.000000,0,0.000000
cob.fasta,SRR556030_REF_Exon_cob,1163,271,23.301806,403,34.651763,242,20.808255,247,21.238177,0,0.000000,0,0.000000
cob.fasta,SRR556090_REF_Exon_cob,1163,271,23.301806,409,35.167670,237,20.378332,246,21.152193,0,0.000000,0,0.000000
cob.fasta,SRR629773_REF_Exon_cob,1131,106,9.372237,145,12.820513,95,8.399646,102,9.018568,628,55.526083,55,4.862953
cob.fasta,SRR630137_REF_Exon_cob,1131,106,9.372237,145,12.820513,95,8.399646,102,9.018568,628,55.526083,55,4.862953
cob.fasta,SRR639712_REF_Exon_cob,976,0,0.000000,0,0.000000,0,0.000000,0,0.000000,976,100.000000,0,0.000000
cob.fasta,SRR892542_REF_Exon_cob,1163,269,23.129837,411,35.339639,220,18.916595,246,21.152193,17,1.461737,0,0.000000
cob.fasta,SRR952331_REF_Exon_cob,1054,34,3.225806,35,3.320683,23,2.182163,39,3.700190,903,85.673624,20,1.897533
cob.fasta,SRR998963_REF_Exon_cob,1163,272,23.387790,408,35.081685,238,20.464316,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR998979_REF_Exon_cob,1163,272,23.387790,408,35.081685,238,20.464316,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR998980_REF_Exon_cob,1163,272,23.387790,408,35.081685,238,20.464316,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR998981_REF_Exon_cob,1163,272,23.387790,408,35.081685,238,20.464316,245,21.066208,0,0.000000,0,0.000000
cob.fasta,SRR999027_REF_Exon_cob,1163,272,23.387790,408,35.081685,238,20.464316,245,21.066208,0,0.000000,0,0.000000
cox1.fasta,DRR001187_REF_Exon_cox1,1562,369,23.623560,532,34.058899,323,20.678617,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,DRR022930_REF_Exon_cox1,1562,361,23.111396,533,34.122919,329,21.062740,336,21.510883,3,0.192061,0,0.000000
cox1.fasta,EleusineRD_REF_Exon_cox1,1562,371,23.751601,530,33.930858,322,20.614597,339,21.702945,0,0.000000,0,0.000000
cox1.fasta,ERR105060_REF_Exon_cox1,1541,99,6.424400,138,8.955224,89,5.775470,91,5.905256,1091,70.798183,33,2.141467
cox1.fasta,ERR1333447_REF_Exon_cox1,1562,364,23.303457,531,33.994878,320,20.486556,335,21.446863,12,0.768246,0,0.000000
cox1.fasta,ERR1333448_REF_Exon_cox1,1562,364,23.303457,531,33.994878,319,20.422535,335,21.446863,13,0.832266,0,0.000000
cox1.fasta,ERR1333449_REF_Exon_cox1,1562,364,23.303457,531,33.994878,318,20.358515,335,21.446863,14,0.896287,0,0.000000
cox1.fasta,ERR1333450_REF_Exon_cox1,1553,364,23.438506,530,34.127495,318,20.476497,335,21.571153,6,0.386349,0,0.000000
cox1.fasta,ERR1333451_REF_Exon_cox1,1553,364,23.438506,531,34.191887,318,20.476497,335,21.571153,5,0.321958,0,0.000000
cox1.fasta,ERR1333452_REF_Exon_cox1,1562,362,23.175416,529,33.866837,317,20.294494,334,21.382843,20,1.280410,0,0.000000
cox1.fasta,ERR1333453_REF_Exon_cox1,1562,361,23.111396,529,33.866837,317,20.294494,334,21.382843,21,1.344430,0,0.000000
cox1.fasta,ERR224510_REF_Exon_cox1,576,0,0.000000,0,0.000000,0,0.000000,0,0.000000,254,44.097222,322,55.902778
cox1.fasta,ERR424847_REF_Exon_cox1,1562,364,23.303457,531,33.994878,319,20.422535,336,21.510883,12,0.768246,0,0.000000
cox1.fasta,ERR424867_REF_Exon_cox1,1562,369,23.623560,533,34.122919,320,20.486556,339,21.702945,1,0.064020,0,0.000000
cox1.fasta,ERR426382_REF_Exon_cox1,1553,366,23.567289,530,34.127495,320,20.605280,337,21.699936,0,0.000000,0,0.000000
cox1.fasta,ERR463920_REF_Exon_cox1,1562,364,23.303457,532,34.058899,320,20.486556,337,21.574904,9,0.576184,0,0.000000
cox1.fasta,ERR634929_REF_Exon_cox1,1413,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1146,81.104034,267,18.895966
cox1.fasta,SRR1158316_REF_Exon_cox1,1562,366,23.431498,531,33.994878,321,20.550576,341,21.830986,3,0.192061,0,0.000000
cox1.fasta,SRR1264534_REF_Exon_cox1,165,38,23.030303,41,24.848485,35,21.212121,33,20.000000,18,10.909091,0,0.000000
cox1.fasta,SRR1264538_REF_Exon_cox1,1562,369,23.623560,532,34.058899,323,20.678617,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR1264539_REF_Exon_cox1,1562,369,23.623560,532,34.058899,323,20.678617,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR1298773_REF_Exon_cox1,1562,336,21.510883,482,30.857875,294,18.822023,312,19.974392,138,8.834827,0,0.000000
cox1.fasta,SRR1528439_REF_Exon_cox1,1562,370,23.687580,531,33.994878,323,20.678617,337,21.574904,1,0.064020,0,0.000000
cox1.fasta,SRR1634980_REF_Exon_cox1,1562,359,22.983355,528,33.802817,322,20.614597,341,21.830986,12,0.768246,0,0.000000
cox1.fasta,SRR1712656_REF_Exon_cox1,1488,55,3.696237,97,6.518817,55,3.696237,56,3.763441,1221,82.056452,4,0.268817
cox1.fasta,SRR1712660_REF_Exon_cox1,1429,0,0.000000,0,0.000000,0,0.000000,0,0.000000,106,7.417775,1323,92.582225
cox1.fasta,SRR1712907_REF_Exon_cox1,1438,26,1.808067,43,2.990264,19,1.321280,10,0.695410,1337,92.976356,3,0.208623
cox1.fasta,SRR1712979_REF_Exon_cox1,163,0,0.000000,0,0.000000,0,0.000000,0,0.000000,163,100.000000,0,0.000000
cox1.fasta,SRR1795953_REF_Exon_cox1,1150,0,0.000000,0,0.000000,0,0.000000,0,0.000000,686,59.652174,464,40.347826
cox1.fasta,SRR1800492_REF_Exon_cox1,1562,365,23.367478,529,33.866837,321,20.550576,335,21.446863,12,0.768246,0,0.000000
cox1.fasta,SRR1801598_REF_Exon_cox1,1553,359,23.116549,518,33.354797,309,19.896974,330,21.249195,37,2.382486,0,0.000000
cox1.fasta,SRR191818_REF_Exon_cox1,1553,363,23.374115,527,33.934321,326,20.991629,334,21.506761,3,0.193175,0,0.000000
cox1.fasta,SRR2083764_REF_Exon_cox1,1562,371,23.751601,530,33.930858,323,20.678617,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2159431_REF_Exon_cox1,1562,371,23.751601,527,33.738796,326,20.870679,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2162759_REF_Exon_cox1,1562,369,23.623560,531,33.994878,324,20.742638,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2162764_REF_Exon_cox1,1560,371,23.782051,530,33.974359,322,20.641026,337,21.602564,0,0.000000,0,0.000000
cox1.fasta,SRR2162783_REF_Exon_cox1,1562,371,23.751601,531,33.994878,325,20.806658,335,21.446863,0,0.000000,0,0.000000
cox1.fasta,SRR2162784_REF_Exon_cox1,1562,370,23.687580,529,33.866837,325,20.806658,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2162794_REF_Exon_cox1,1562,359,22.983355,515,32.970551,319,20.422535,334,21.382843,35,2.240717,0,0.000000
cox1.fasta,SRR2162855_REF_Exon_cox1,1562,371,23.751601,529,33.866837,324,20.742638,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163016_REF_Exon_cox1,1560,371,23.782051,528,33.846154,324,20.769231,337,21.602564,0,0.000000,0,0.000000
cox1.fasta,SRR2163017_REF_Exon_cox1,1560,370,23.717949,529,33.910256,324,20.769231,337,21.602564,0,0.000000,0,0.000000
cox1.fasta,SRR2163018_REF_Exon_cox1,1562,370,23.687580,529,33.866837,325,20.806658,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163019_REF_Exon_cox1,1562,370,23.687580,529,33.866837,325,20.806658,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163029_REF_Exon_cox1,1562,334,21.382843,486,31.113956,301,19.270166,308,19.718310,133,8.514725,0,0.000000
cox1.fasta,SRR2163117_REF_Exon_cox1,1562,370,23.687580,529,33.866837,325,20.806658,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163119_REF_Exon_cox1,1562,370,23.687580,530,33.930858,325,20.806658,337,21.574904,0,0.000000,0,0.000000
cox1.fasta,SRR2163123_REF_Exon_cox1,1562,370,23.687580,529,33.866837,325,20.806658,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163175_REF_Exon_cox1,1562,345,22.087068,497,31.818182,300,19.206146,320,20.486556,100,6.402049,0,0.000000
cox1.fasta,SRR2163183_REF_Exon_cox1,1562,370,23.687580,530,33.930858,325,20.806658,337,21.574904,0,0.000000,0,0.000000
cox1.fasta,SRR2163211_REF_Exon_cox1,1562,364,23.303457,527,33.738796,323,20.678617,337,21.574904,11,0.704225,0,0.000000
cox1.fasta,SRR2163229_REF_Exon_cox1,1562,369,23.623560,529,33.866837,326,20.870679,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163231_REF_Exon_cox1,1562,370,23.687580,529,33.866837,325,20.806658,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163284_REF_Exon_cox1,1562,352,22.535211,509,32.586428,313,20.038412,328,20.998720,60,3.841229,0,0.000000
cox1.fasta,SRR2163288_REF_Exon_cox1,1562,371,23.751601,531,33.994878,325,20.806658,335,21.446863,0,0.000000,0,0.000000
cox1.fasta,SRR2163427_REF_Exon_cox1,1562,369,23.623560,531,33.994878,325,20.806658,334,21.382843,3,0.192061,0,0.000000
cox1.fasta,SRR2163428_REF_Exon_cox1,1562,371,23.751601,531,33.994878,325,20.806658,335,21.446863,0,0.000000,0,0.000000
cox1.fasta,SRR2163429_REF_Exon_cox1,1562,371,23.751601,531,33.994878,325,20.806658,335,21.446863,0,0.000000,0,0.000000
cox1.fasta,SRR2163430_REF_Exon_cox1,1562,236,15.108835,334,21.382843,212,13.572343,228,14.596671,552,35.339309,0,0.000000
cox1.fasta,SRR2163431_REF_Exon_cox1,1562,355,22.727273,512,32.778489,312,19.974392,329,21.062740,54,3.457106,0,0.000000
cox1.fasta,SRR2163432_REF_Exon_cox1,1562,371,23.751601,530,33.930858,323,20.678617,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163447_REF_Exon_cox1,1562,265,16.965429,371,23.751601,223,14.276569,229,14.660691,474,30.345711,0,0.000000
cox1.fasta,SRR2163452_REF_Exon_cox1,1562,349,22.343150,500,32.010243,307,19.654289,317,20.294494,89,5.697823,0,0.000000
cox1.fasta,SRR2163547_REF_Exon_cox1,1562,95,6.081946,145,9.282971,96,6.145967,100,6.402049,1010,64.660691,116,7.426376
cox1.fasta,SRR2163548_REF_Exon_cox1,1562,370,23.687580,530,33.930858,324,20.742638,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163549_REF_Exon_cox1,1562,335,21.446863,493,31.562100,291,18.629962,308,19.718310,135,8.642766,0,0.000000
cox1.fasta,SRR2163550_REF_Exon_cox1,1546,364,23.544631,526,34.023286,321,20.763260,335,21.668823,0,0.000000,0,0.000000
cox1.fasta,SRR2163557_REF_Exon_cox1,1562,371,23.751601,529,33.866837,324,20.742638,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163559_REF_Exon_cox1,1562,371,23.751601,529,33.866837,323,20.678617,339,21.702945,0,0.000000,0,0.000000
cox1.fasta,SRR2163560_REF_Exon_cox1,1562,372,23.815621,531,33.994878,321,20.550576,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163561_REF_Exon_cox1,1562,371,23.751601,529,33.866837,324,20.742638,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163562_REF_Exon_cox1,1562,369,23.623560,528,33.802817,325,20.806658,340,21.766965,0,0.000000,0,0.000000
cox1.fasta,SRR2163563_REF_Exon_cox1,1550,272,17.548387,397,25.612903,252,16.258065,248,16.000000,381,24.580645,0,0.000000
cox1.fasta,SRR2163565_REF_Exon_cox1,1560,370,23.717949,529,33.910256,324,20.769231,337,21.602564,0,0.000000,0,0.000000
cox1.fasta,SRR2163566_REF_Exon_cox1,1562,369,23.623560,530,33.930858,325,20.806658,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163567_REF_Exon_cox1,1562,246,15.749040,352,22.535211,217,13.892446,227,14.532650,520,33.290653,0,0.000000
cox1.fasta,SRR2163568_REF_Exon_cox1,1562,371,23.751601,533,34.122919,320,20.486556,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2163569_REF_Exon_cox1,1562,370,23.687580,533,34.122919,321,20.550576,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2170947_REF_Exon_cox1,1562,369,23.623560,532,34.058899,323,20.678617,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR2895313_REF_Exon_cox1,1562,369,23.623560,530,33.930858,324,20.742638,339,21.702945,0,0.000000,0,0.000000
cox1.fasta,SRR3098366_REF_Exon_cox1,1562,369,23.623560,532,34.058899,323,20.678617,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR350709_REF_Exon_cox1,1522,206,13.534823,311,20.433640,179,11.760841,193,12.680683,633,41.590013,0,0.000000
cox1.fasta,SRR396849_REF_Exon_cox1,1562,369,23.623560,530,33.930858,324,20.742638,339,21.702945,0,0.000000,0,0.000000
cox1.fasta,SRR424217_REF_Exon_cox1,1562,368,23.559539,531,33.994878,324,20.742638,339,21.702945,0,0.000000,0,0.000000
cox1.fasta,SRR427175_REF_Exon_cox1,1562,368,23.559539,532,34.058899,323,20.678617,339,21.702945,0,0.000000,0,0.000000
cox1.fasta,SRR445609_REF_Exon_cox1,1377,145,10.530138,261,18.954248,132,9.586057,137,9.949165,702,50.980392,0,0.000000
cox1.fasta,SRR447755_REF_Exon_cox1,1562,369,23.623560,530,33.930858,324,20.742638,339,21.702945,0,0.000000,0,0.000000
cox1.fasta,SRR447807_REF_Exon_cox1,1562,359,22.983355,526,33.674776,319,20.422535,337,21.574904,21,1.344430,0,0.000000
cox1.fasta,SRR447825_REF_Exon_cox1,1562,369,23.623560,530,33.930858,324,20.742638,339,21.702945,0,0.000000,0,0.000000
cox1.fasta,SRR447927_REF_Exon_cox1,1562,369,23.623560,530,33.930858,324,20.742638,339,21.702945,0,0.000000,0,0.000000
cox1.fasta,SRR447933_REF_Exon_cox1,1562,369,23.623560,530,33.930858,324,20.742638,339,21.702945,0,0.000000,0,0.000000
cox1.fasta,SRR447934_REF_Exon_cox1,1562,369,23.623560,530,33.930858,324,20.742638,339,21.702945,0,0.000000,0,0.000000
cox1.fasta,SRR447968_REF_Exon_cox1,1562,361,23.111396,523,33.482714,320,20.486556,335,21.446863,23,1.472471,0,0.000000
cox1.fasta,SRR448019_REF_Exon_cox1,1562,291,18.629962,401,25.672215,238,15.236876,248,15.877081,384,24.583867,0,0.000000
cox1.fasta,SRR448667_REF_Exon_cox1,1562,363,23.239437,528,33.802817,322,20.614597,338,21.638924,11,0.704225,0,0.000000
cox1.fasta,SRR448925_REF_Exon_cox1,1533,153,9.980431,238,15.525114,155,10.110894,151,9.849967,836,54.533594,0,0.000000
cox1.fasta,SRR486071_REF_Exon_cox1,1562,371,23.751601,530,33.930858,324,20.742638,337,21.574904,0,0.000000,0,0.000000
cox1.fasta,SRR486146_REF_Exon_cox1,1562,368,23.559539,529,33.866837,325,20.806658,340,21.766965,0,0.000000,0,0.000000
cox1.fasta,SRR491411_REF_Exon_cox1,1553,349,22.472634,515,33.161623,303,19.510625,328,21.120412,58,3.734707,0,0.000000
cox1.fasta,SRR556030_REF_Exon_cox1,1562,363,23.239437,527,33.738796,326,20.870679,334,21.382843,12,0.768246,0,0.000000
cox1.fasta,SRR556090_REF_Exon_cox1,1562,370,23.687580,530,33.930858,324,20.742638,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR629773_REF_Exon_cox1,1545,178,11.521036,256,16.569579,157,10.161812,187,12.103560,767,49.644013,0,0.000000
cox1.fasta,SRR630137_REF_Exon_cox1,1545,178,11.521036,256,16.569579,157,10.161812,187,12.103560,767,49.644013,0,0.000000
cox1.fasta,SRR639712_REF_Exon_cox1,1498,88,5.874499,124,8.277704,66,4.405874,79,5.273698,1131,75.500668,10,0.667557
cox1.fasta,SRR892542_REF_Exon_cox1,1553,348,22.408242,513,33.032840,299,19.253059,325,20.927238,68,4.378622,0,0.000000
cox1.fasta,SRR952331_REF_Exon_cox1,1420,128,9.014085,197,13.873239,122,8.591549,132,9.295775,839,59.084507,2,0.140845
cox1.fasta,SRR998963_REF_Exon_cox1,1562,369,23.623560,532,34.058899,323,20.678617,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR998979_REF_Exon_cox1,1562,369,23.623560,532,34.058899,323,20.678617,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR998980_REF_Exon_cox1,1562,369,23.623560,532,34.058899,323,20.678617,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR998981_REF_Exon_cox1,1562,369,23.623560,532,34.058899,323,20.678617,338,21.638924,0,0.000000,0,0.000000
cox1.fasta,SRR999027_REF_Exon_cox1,1562,369,23.623560,532,34.058899,323,20.678617,338,21.638924,0,0.000000,0,0.000000
cox2_e1.fasta,DRR001187_REF_Exon_cox2_e1,395,111,28.101266,117,29.620253,83,21.012658,83,21.012658,0,0.000000,1,0.253165
cox2_e1.fasta,DRR022930_REF_Exon_cox2_e1,390,107,27.435897,116,29.743590,83,21.282051,83,21.282051,0,0.000000,1,0.256410
cox2_e1.fasta,EleusineRD_REF_Exon_cox2_e1,395,112,28.354430,118,29.873418,82,20.759494,82,20.759494,0,0.000000,1,0.253165
cox2_e1.fasta,ERR105060_REF_Exon_cox2_e1,385,37,9.610390,45,11.688312,32,8.311688,36,9.350649,234,60.779221,1,0.259740
cox2_e1.fasta,ERR1333447_REF_Exon_cox2_e1,395,113,28.607595,115,29.113924,84,21.265823,82,20.759494,0,0.000000,1,0.253165
cox2_e1.fasta,ERR1333448_REF_Exon_cox2_e1,395,113,28.607595,115,29.113924,84,21.265823,82,20.759494,0,0.000000,1,0.253165
